order_id,customer_id,product_id,quantity,order_date
ORD005577,C07794,P10173,12.0,2024-08-12
ORD003777,C04498,P02155,19.0,2022-12-29
ORD006435,C07279,P00705,10.0,2021-10-20
ORD003055,C10567,P07541,8.0,2023-12-17
ORD008942,C02091,P10248,1.0,2022-07-08
ORD004935,C09345,P01346,5.0,2022-08-03
ORD007242,C06612,P06120,15.0,2023-01-17
ORD008450,C10505,P07720,17.0,2023-07-12
ORD005400,C01638,P05697,18.0,2022-11-17
ORD009877,C07970,P06852,17.0,2024-08-19
ORD007515,C03623,P09381,12.0,2021-07-01
ORD003395,C05436,P06374,14.0,2022-12-08
ORD008158,C02272,P02952,10.0,2023-08-10
ORD003564,C06352,P01338,9.0,2022-08-10
ORD005392,C07361,P01809,5.0,2023-02-28
ORD000495,C09241,P01159,7.0,2022-09-08
ORD009072,C01913,P02774,13.0,2024-02-21
ORD004696,C10650,P10203,12.0,2021-06-20
ORD004287,C07596,P04003,5.0,2022-09-23
ORD003915,C06659,P05929,20.0,2024-05-10
ORD004436,C02201,P00645,10.0,2022-04-08
ORD002323,C09266,P07083,16.0,2024-06-01
ORD003197,C01464,P08461,20.0,2021-12-07
ORD005455,C07078,P06290,15.0,2023-06-11
ORD009887,C06305,P01156,10.0,2024-05-19
ORD007135,C04597,P05303,12.0,2023-05-06
ORD007083,C01963,P00136,5.0,2023-12-03
ORD008184,C02630,P05527,10.0,2024-11-30
ORD006477,C02020,P06414,15.0,2023-02-15
ORD001152,C05644,P08078,12.0,2024-04-28
ORD005734,C05235,P10378,1.0,2022-06-02
ORD002939,C09961,P07329,13.0,2023-12-29
ORD007848,C07522,P04561,4.0,2022-12-23
ORD000688,C04714,P01390,2.0,2024-08-04
ORD009458,C01445,P00927,15.0,2023-04-08
ORD003603,C10549,P09605,14.0,2024-03-13
ORD009015,C08597,P06814,18.0,2021-02-24
ORD008326,C07520,P02824,13.0,2022-10-06
ORD009876,C05133,P04668,7.0,2023-03-05
ORD006044,C08563,P10231,17.0,2024-05-03
ORD005867,C09014,P08909,14.0,2023-10-13
ORD000149,C07521,P02967,13.0,2021-04-13
ORD003665,C09912,P07771,7.0,2022-12-12
ORD007957,C07517,P08317,3.0,2021-01-24
ORD006394,C03868,P09758,16.0,2024-07-21
ORD005034,C09945,P06621,3.0,2024-04-30
ORD003489,C00666,P07981,9.0,2021-10-18
ORD003712,C03868,P00356,14.0,2021-06-28
ORD009803,C01702,P04782,1.0,2023-01-04
ORD001641,C08912,P03585,1.0,2023-02-02
ORD008766,C01092,P01630,12.0,2024-04-14
ORD009037,C02803,P03545,15.0,2021-08-05
ORD003814,C02508,P08042,5.0,2024-10-23
ORD010205,C10746,P01579,5.0,2024-08-14
ORD008678,C10397,P09144,18.0,2022-09-22
ORD010495,C04396,P05965,4.0,2023-04-29
ORD003504,C08850,P06538,14.0,2021-01-17
ORD002999,C05179,P03803,4.0,2023-02-15
ORD003262,C08458,P08956,11.0,2024-12-25
ORD002970,C07709,P04185,20.0,2024-01-11
ORD005151,C05064,P08129,10.0,2022-05-15
ORD001063,C01999,P03287,9.0,2023-10-25
ORD008407,C02084,P04233,2.0,2023-01-22
ORD005881,C01831,P02537,12.0,2022-03-25
ORD010246,C05652,P08249,16.0,2021-10-04
ORD005262,C00270,P09079,10.0,2023-03-05
ORD001388,C08257,P00536,5.0,2023-04-02
ORD003721,C10429,P08877,4.0,2021-11-24
ORD006655,C10663,P02561,1.0,2024-08-17
ORD004609,C01834,P09839,4.0,2021-10-31
ORD007501,C01553,P07437,14.0,2023-05-29
ORD005153,C10424,P00532,18.0,2024-05-22
ORD005653,C06339,P09386,12.0,2021-10-23
ORD006578,C08579,P01038,6.0,2023-09-24
ORD006096,C04645,P08003,10.0,2023-10-18
ORD010227,C01310,P02446,12.0,2023-01-19
ORD004672,C07182,P08287,5.0,2022-09-29
ORD004333,C00747,P08145,17.0,2021-06-30
ORD002668,C09991,P00855,6.0,2022-12-31
ORD006653,C01575,P07776,17.0,2022-07-05
ORD004559,C09665,P07497,7.0,2023-06-09
ORD003611,C01607,P02524,9.0,2022-01-07
ORD007482,C07586,P00529,1.0,2021-02-18
ORD004121,C02521,P00094,4.0,2021-11-29
ORD009598,C07016,P08788,18.0,2023-01-12
ORD004721,C05247,P06535,19.0,2024-11-29
ORD008263,C05351,P08845,11.0,2023-09-19
ORD000867,C03571,P02208,20.0,2022-10-16
ORD007146,C08505,P08676,2.0,2024-10-20
ORD000079,C04234,P01615,19.0,2024-08-20
ORD004712,C01200,P03193,8.0,2023-03-20
ORD008879,C00143,P10386,2.0,2023-05-05
ORD000076,C10687,P09090,14.0,2021-04-04
ORD000448,C08552,P07939,1.0,2021-06-16
ORD010695,C07555,P10310,15.0,2021-12-22
ORD002393,C09414,P06558,19.0,2021-02-09
ORD003596,C09006,P02534,4.0,2022-01-06
ORD007025,C02302,P03500,6.0,2021-01-05
ORD001166,C05861,P03604,1.0,2023-11-15
ORD000345,C04808,P08783,12.0,2022-04-07
ORD000299,C04710,P09335,19.0,2021-12-25
ORD008681,C03275,P00870,18.0,2021-10-10
ORD008563,C04941,P02150,4.0,2024-04-24
ORD007804,C00033,P02157,10.0,2022-11-07
ORD_BAD0078,C02234,P00708,,2023-08-20
ORD003446,C00283,P08035,4.0,2024-05-14
ORD_BAD0020,C06795,P02912,0.0,2023-06-01
ORD001438,C10611,P00472,4.0,2023-04-11
ORD003018,C08853,P06247,14.0,2024-04-11
ORD004685,C08853,P09925,6.0,2023-08-28
ORD008625,C01899,P03443,5.0,2024-06-19
ORD_BAD0077,C07955,P02013,-5.0,2023-07-15
ORD007583,C10718,P01636,10.0,2024-10-11
ORD004770,C03806,P05275,11.0,2021-01-16
ORD000792,C06173,P10203,9.0,2021-12-06
ORD000241,C02650,P09500,2.0,2023-06-29
ORD009901,C00710,P06940,19.0,2021-01-31
ORD008564,C07858,P03143,17.0,2021-07-09
ORD007485,C03315,P10094,14.0,2022-08-19
ORD008179,C04879,P05124,8.0,2024-02-08
ORD006527,C05427,P07010,19.0,2024-05-21
ORD000397,C00243,P07776,7.0,2024-04-03
ORD008410,C10399,P08713,12.0,2023-06-02
ORD008480,C09719,P00514,13.0,2022-10-18
ORD007926,C06912,P05335,1.0,2024-07-17
ORD004861,C10485,P06291,6.0,2022-09-24
ORD001285,C10570,P02557,2.0,2024-03-08
ORD003224,C09444,P05495,4.0,2022-09-17
ORD001872,C04534,P06583,14.0,2021-06-06
ORD008018,C05694,P08013,17.0,2024-01-01
ORD003658,C01895,P05500,10.0,2024-10-20
ORD000154,C06826,P07023,9.0,2021-10-06
ORD001612,C08773,P10774,18.0,2021-12-13
ORD005950,C10070,P10559,12.0,2022-02-02
ORD007402,C03931,P04450,7.0,2022-01-17
ORD001115,C04456,P01644,16.0,2021-10-05
ORD005712,C00808,P08624,18.0,2021-04-11
ORD005154,C04527,P01715,7.0,2021-08-08
ORD002677,C08024,P07675,8.0,2023-07-22
ORD006915,C08927,P08345,14.0,2022-03-10
ORD003519,C02461,P00136,12.0,2022-04-12
ORD002613,C06565,P03419,19.0,2024-01-01
ORD005663,C09390,P06470,6.0,2023-06-23
ORD006774,C01220,P05813,15.0,2022-04-14
ORD004684,C04015,P10355,10.0,2023-04-26
ORD000462,C06017,P04562,1.0,2022-05-13
ORD007542,C08041,P04756,8.0,2021-02-12
ORD004225,C02126,P01712,2.0,2023-04-23
ORD010617,C04485,P04447,8.0,2021-11-22
ORD004806,C10423,P09635,6.0,2023-12-26
ORD008175,C01509,P09891,1.0,2023-07-13
ORD000866,C04886,P00355,3.0,2023-06-04
ORD008449,C01345,P07966,13.0,2024-11-16
ORD009123,C08754,P10348,10.0,2021-09-20
ORD001741,C04580,P04009,12.0,2021-01-15
ORD001762,C10242,P08877,7.0,2024-05-31
ORD005011,C04422,P06937,2.0,2024-10-10
ORD006693,C04778,P04778,6.0,2024-06-10
ORD006198,C10204,P01265,15.0,2021-01-18
ORD009848,C09313,P01926,8.0,2021-06-05
ORD009497,C00560,P00172,5.0,2023-10-15
ORD006375,C01218,P08418,2.0,2021-10-16
ORD003433,C04822,P05797,15.0,2021-07-13
ORD008775,C03008,P08267,12.0,2021-03-06
ORD008590,C04956,P05280,8.0,2023-05-07
ORD002358,C05806,P07913,8.0,2023-09-06
ORD002121,C07294,P06584,8.0,2022-12-24
ORD004099,C01400,P02906,1.0,2021-12-16
ORD002960,C06752,P01930,17.0,2024-09-25
ORD008354,C03015,P02100,2.0,2021-07-14
ORD010337,C01644,P01392,18.0,2022-01-18
ORD010680,C00789,P07496,13.0,2023-03-11
ORD002822,C01227,P04785,14.0,2024-06-08
ORD010575,C02299,P10586,17.0,2023-05-04
ORD009351,C06669,P06127,4.0,2022-04-02
ORD002263,C02345,P03534,20.0,2024-04-22
ORD005601,C04749,P06743,15.0,2024-08-13
ORD008522,C09659,P08294,1.0,2024-05-13
ORD002451,C07842,P02886,17.0,2021-03-12
ORD001483,C02755,P00686,1.0,2023-10-18
ORD010007,C09351,P06717,7.0,2024-08-24
ORD001418,C08712,P00735,6.0,2023-12-15
ORD004459,C06374,P05646,3.0,2023-11-09
ORD006748,C07616,P06218,12.0,2024-07-15
ORD009452,C08461,P04189,20.0,2023-04-08
ORD001708,C05279,P05604,4.0,2023-06-16
ORD001973,C06373,P05395,12.0,2023-06-03
ORD010620,C10247,P10754,17.0,2021-09-04
ORD002144,C04323,P10267,6.0,2022-10-23
ORD000417,C01235,P07634,18.0,2021-08-17
ORD006735,C01764,P09605,18.0,2024-10-11
ORD002325,C02116,P05741,3.0,2024-03-16
ORD005475,C09613,P09545,18.0,2024-04-21
ORD005952,C03949,P09231,16.0,2024-01-20
ORD005590,C08753,P08015,18.0,2023-11-02
ORD003743,C06390,P04200,8.0,2021-06-19
ORD008270,C03363,P01009,15.0,2022-06-01
ORD010175,C07961,P04041,10.0,2024-11-07
ORD004640,C03289,P05455,4.0,2023-08-12
ORD006849,C02552,P08103,18.0,2024-03-02
ORD007001,C01959,P07952,8.0,2021-03-14
ORD003071,C01923,P03954,17.0,2023-10-19
ORD005199,C04618,P09441,14.0,2023-09-04
ORD000494,C10684,P03717,2.0,2022-08-06
ORD006512,C02697,P08215,11.0,2021-01-06
ORD005415,C05410,P05006,5.0,2023-07-18
ORD005993,C06027,P04779,8.0,2024-08-05
ORD006039,C00719,P06017,16.0,2021-06-25
ORD006577,C00226,P06200,13.0,2023-10-30
ORD003457,C02152,P00538,8.0,2021-05-02
ORD008662,C01681,P05941,2.0,2022-07-11
ORD006780,C07421,P02140,1.0,2023-09-04
ORD003245,C05745,P02454,18.0,2022-02-18
ORD009931,C08483,P04452,8.0,2024-08-17
ORD004827,C04427,P00969,4.0,2022-06-21
ORD004369,C04717,P10793,5.0,2023-06-19
ORD010117,C10618,P07627,16.0,2023-01-19
ORD006161,C09206,P07203,17.0,2022-02-25
ORD001477,C10250,P00592,16.0,2022-07-18
ORD003016,C08557,P02884,11.0,2021-10-13
ORD008107,C07310,P08525,8.0,2024-07-05
ORD009475,C04934,P00352,13.0,2022-05-03
ORD004059,C05763,P00519,19.0,2021-10-16
ORD009223,C09713,P01702,5.0,2024-01-25
ORD002867,C09163,P02064,5.0,2023-11-13
ORD005095,C01210,P05375,4.0,2022-07-21
ORD008397,C07180,P09785,15.0,2024-07-28
ORD000846,C05575,P10357,2.0,2024-10-27
ORD008824,C09120,P03359,13.0,2024-05-15
ORD006637,C09225,P06755,14.0,2021-06-27
ORD001905,C08758,P01287,12.0,2022-03-07
ORD000905,C04553,P02850,2.0,2021-10-03
ORD009095,C03527,P04016,12.0,2022-01-03
ORD003261,C02826,P04948,16.0,2022-03-12
ORD005491,C02437,P07071,11.0,2022-05-24
ORD010267,C09435,P05888,13.0,2021-04-11
ORD002958,C05268,P09773,8.0,2021-12-06
ORD000693,C06886,P02257,12.0,2024-03-11
ORD008131,C05426,P02405,17.0,2023-07-13
ORD010518,C02264,P04133,6.0,2023-06-06
ORD002956,C01161,P08753,9.0,2023-04-21
ORD010634,C09652,P02760,13.0,2023-02-28
ORD004226,C05919,P01087,2.0,2021-02-12
ORD001416,C03847,P01081,18.0,2023-06-28
ORD002826,C00671,P06736,4.0,2023-08-22
ORD004708,C06317,P03524,4.0,2023-10-24
ORD010610,C06454,P10719,13.0,2023-05-17
ORD009172,C08147,P04923,5.0,2024-11-15
ORD000112,C00761,P10630,17.0,2022-06-13
ORD007608,C01969,P08613,18.0,2023-11-14
ORD000288,C07902,P02054,19.0,2021-12-11
ORD008086,C05455,P05474,1.0,2021-03-12
ORD005693,C08623,P04357,6.0,2024-12-05
ORD000780,C02517,P00670,8.0,2021-07-17
ORD006505,C01861,P03082,1.0,2024-11-05
ORD006641,C03290,P08039,3.0,2024-12-16
ORD005815,C09397,P02796,10.0,2021-06-22
ORD010382,C05281,P06184,3.0,2023-11-27
ORD004580,C03107,P05678,2.0,2023-09-27
ORD007229,C03414,P02652,19.0,2022-08-21
ORD003934,C08359,P00364,14.0,2021-10-26
ORD002054,C05574,P05244,18.0,2021-10-12
ORD008758,C02874,P05716,14.0,2022-08-22
ORD001602,C09906,P03371,9.0,2023-04-16
ORD008845,C01433,P01966,8.0,2022-04-24
ORD008917,C04719,P07780,5.0,2022-01-05
ORD003498,C08117,P02278,17.0,2024-07-14
ORD010113,C07834,P06430,1.0,2024-09-24
ORD002509,C04300,P01676,17.0,2024-07-12
ORD003024,C03974,P01299,8.0,2024-10-13
ORD001300,C07125,P09821,5.0,2021-02-19
ORD005893,C01435,P06839,11.0,2021-03-17
ORD009955,C01944,P06740,10.0,2022-07-24
ORD003221,C04457,P03094,16.0,2023-08-08
ORD002859,C01877,P06266,6.0,2021-06-01
ORD003157,C06508,P09906,8.0,2021-10-08
ORD001253,C04503,P00497,13.0,2022-12-25
ORD003866,C05488,P04085,3.0,2022-11-01
ORD002726,C00071,P00502,18.0,2022-08-12
ORD004986,C05361,P07832,6.0,2022-12-08
ORD003881,C08060,P04929,17.0,2022-11-01
ORD000196,C00177,P00540,10.0,2024-04-09
ORD001598,C10453,P05673,2.0,2021-12-15
ORD005512,C10400,P03021,4.0,2022-04-29
ORD008023,C09667,P04734,13.0,2021-06-03
ORD004401,C09312,P05921,2.0,2023-09-03
ORD004697,C08522,P07000,20.0,2024-12-19
ORD004479,C07229,P00453,16.0,2021-03-31
ORD000105,C07736,P00327,13.0,2023-06-26
ORD006371,C04827,P00296,15.0,2023-02-17
ORD005973,C08740,P03514,14.0,2024-02-06
ORD001112,C00664,P08388,15.0,2021-07-30
ORD006775,C10423,P06784,17.0,2022-11-10
ORD006895,C07086,P05340,14.0,2021-12-06
ORD000689,C07749,P04875,2.0,2021-09-28
ORD003573,C00467,P01512,1.0,2021-04-04
ORD007332,C03962,P00170,7.0,2021-10-19
ORD005774,C06488,P02563,17.0,2022-01-16
ORD010621,C10515,P09491,16.0,2023-10-23
ORD010682,C02487,P04207,10.0,2022-01-08
ORD002437,C00689,P09714,2.0,2021-08-12
ORD008630,C06706,P04051,17.0,2023-01-12
ORD008447,C03154,P06558,16.0,2022-08-24
ORD005367,C09832,P09157,15.0,2022-04-30
ORD009911,C09068,P02460,8.0,2022-04-05
ORD002053,C04029,P00322,16.0,2023-07-19
ORD007125,C03523,P07578,8.0,2023-12-30
ORD004334,C09600,P10330,15.0,2022-03-10
ORD004675,C09208,P03637,14.0,2024-11-02
ORD000334,C05371,P05574,4.0,2023-11-14
ORD002604,C03290,P02038,16.0,2024-06-01
ORD003440,C09718,P03648,19.0,2023-04-24
ORD003028,C06253,P08569,14.0,2022-08-24
ORD000119,C05184,P03746,2.0,2021-10-29
ORD002308,C10654,P00294,4.0,2022-12-30
ORD002320,C04390,P08709,11.0,2023-10-22
ORD000302,C07265,P00652,5.0,2023-04-20
ORD009193,C10303,P02095,12.0,2022-12-21
ORD000819,C04957,P06056,17.0,2024-05-31
ORD008952,C01947,P02218,3.0,2021-12-09
ORD008093,C01527,P07120,8.0,2021-11-03
ORD000998,C01725,P04368,16.0,2023-01-27
ORD000143,C04319,P10688,16.0,2023-12-25
ORD005414,C02644,P02892,18.0,2023-10-28
ORD_BAD0022,C05563,P03168,,2023-08-20
ORD005447,C06858,P00888,10.0,2023-02-26
ORD003930,C01426,P02943,14.0,2023-05-21
ORD001841,C04015,P06430,15.0,2024-01-08
ORD003023,C00590,P05380,5.0,2021-04-02
ORD005198,C07625,P01051,7.0,2023-04-10
ORD008045,C08662,P03569,9.0,2022-01-04
ORD002563,C08011,P06498,8.0,2021-06-29
ORD003864,C01447,P05013,9.0,2023-02-26
ORD010481,C04592,P03859,17.0,2022-06-28
ORD010363,C08224,P01295,18.0,2021-07-02
ORD004501,C00391,P00235,15.0,2024-12-01
ORD000501,C06288,P04869,6.0,2024-09-28
ORD002436,C03536,P06922,1.0,2023-11-01
ORD_BAD0028,C06205,P04714,0.0,2023-06-01
ORD002255,C03651,P08143,15.0,2024-04-21
ORD009448,C10352,P10088,8.0,2023-09-10
ORD000097,C08963,P00245,18.0,2023-01-21
ORD001070,C07874,P01621,3.0,2023-10-12
ORD003717,C10508,P03006,14.0,2021-03-06
ORD009428,C06946,P06913,6.0,2021-10-25
ORD006318,C05905,P00757,2.0,2023-09-15
ORD009273,C01213,P07625,12.0,2023-07-25
ORD009742,C07780,P01744,11.0,2024-08-16
ORD006561,C02504,P06369,2.0,2021-11-25
ORD000996,C04036,P10479,17.0,2021-05-05
ORD005942,C03987,P04955,2.0,2022-03-01
ORD009892,C09555,P05346,5.0,2023-03-27
ORD006332,C00755,P00347,17.0,2021-05-10
ORD000700,C01712,P08565,7.0,2024-04-17
ORD007290,C09656,P06909,16.0,2022-10-05
ORD006326,C07713,P02845,11.0,2024-05-28
ORD009179,C09948,P07508,19.0,2024-02-13
ORD003578,C01128,P08695,17.0,2023-11-04
ORD002236,C05897,P09499,10.0,2023-09-05
ORD000990,C10437,P10242,12.0,2021-12-30
ORD004848,C04149,P07225,7.0,2022-10-24
ORD005911,C03236,P02350,14.0,2021-11-09
ORD008378,C08155,P08661,9.0,2024-07-18
ORD010280,C02519,P05004,11.0,2021-02-01
ORD002468,C01377,P06963,10.0,2022-12-27
ORD001488,C07694,P10405,10.0,2021-02-20
ORD009109,C07359,P07160,6.0,2024-03-08
ORD002622,C00879,P00117,2.0,2024-09-27
ORD006325,C07018,P09535,11.0,2021-02-14
ORD010376,C00132,P01306,3.0,2022-05-22
ORD003873,C08510,P01047,4.0,2024-09-16
ORD006747,C01042,P10097,14.0,2021-07-14
ORD006426,C08060,P08986,13.0,2022-10-30
ORD000083,C05583,P03662,11.0,2023-12-22
ORD000892,C04481,P07857,13.0,2024-12-02
ORD004412,C02567,P01987,17.0,2024-04-11
ORD008415,C00841,P04509,3.0,2021-01-08
ORD009018,C10566,P03677,14.0,2022-06-19
ORD009821,C06387,P02015,9.0,2021-11-23
ORD003919,C04751,P03532,11.0,2023-10-29
ORD003029,C02078,P07251,16.0,2024-01-22
ORD000129,C09041,P05521,11.0,2021-08-16
ORD009274,C06898,P00131,4.0,2023-11-14
ORD007565,C10526,P07443,1.0,2024-12-28
ORD004749,C01851,P07095,15.0,2024-01-05
ORD007741,C04288,P05371,19.0,2021-12-20
ORD004969,C06256,P10228,7.0,2024-03-21
ORD006991,C04543,P06360,20.0,2023-03-05
ORD008245,C09185,P08959,18.0,2024-08-17
ORD009988,C04921,P09497,1.0,2021-02-13
ORD002802,C09047,P01181,13.0,2023-09-04
ORD006982,C01687,P00159,19.0,2022-12-06
ORD007718,C04446,P07706,9.0,2024-05-22
ORD001328,C06378,P06952,17.0,2023-05-16
ORD000791,C07035,P00511,12.0,2024-01-29
ORD001538,C01315,P04253,14.0,2021-03-25
ORD009539,C08951,P05799,17.0,2024-03-07
ORD002871,C05311,P08045,18.0,2024-01-02
ORD009778,C08269,P09718,20.0,2023-04-03
ORD009782,C02648,P01099,2.0,2024-12-29
ORD000618,C04637,P05410,13.0,2023-04-12
ORD007577,C08795,P01945,13.0,2021-02-01
ORD001069,C06262,P00963,3.0,2022-10-26
ORD004883,C10431,P07417,17.0,2022-06-20
ORD001010,C05309,P04448,7.0,2024-09-12
ORD009581,C06434,P06782,18.0,2021-03-11
ORD006366,C08627,P09329,9.0,2024-05-02
ORD009585,C03527,P08921,4.0,2022-11-02
ORD005188,C09154,P09055,20.0,2021-10-04
ORD002446,C08777,P05773,3.0,2023-12-17
ORD006225,C09854,P09778,8.0,2021-03-14
ORD001042,C03616,P09832,4.0,2021-03-09
ORD003948,C08680,P04619,19.0,2024-12-06
ORD010128,C09532,P02941,9.0,2021-10-09
ORD010061,C06735,P09348,10.0,2024-10-10
ORD000047,C05510,P10440,14.0,2022-06-02
ORD006084,C03828,P01615,14.0,2022-07-08
ORD006612,C01823,P08140,18.0,2021-11-22
ORD005619,C04187,P02915,17.0,2023-04-16
ORD008750,C09456,P05696,18.0,2021-12-29
ORD003113,C04956,P06663,1.0,2021-06-26
ORD008082,C03644,P08624,5.0,2021-04-04
ORD001294,C03335,P03353,7.0,2023-05-17
ORD005891,C00604,P04551,6.0,2023-02-23
ORD002762,C07664,P06745,5.0,2023-06-25
ORD004821,C01269,P09062,18.0,2023-05-03
ORD001317,C05084,P07506,11.0,2022-12-23
ORD007799,C05569,P09695,3.0,2024-10-07
ORD002391,C04386,P09354,8.0,2024-06-27
ORD002805,C07256,P10685,4.0,2024-11-07
ORD006308,C07708,P07703,5.0,2023-12-18
ORD004740,C01247,P08952,8.0,2021-10-12
ORD010413,C02547,P01333,15.0,2022-03-07
ORD006845,C07082,P05002,10.0,2024-05-10
ORD002687,C09104,P04779,6.0,2022-02-25
ORD008588,C07000,P02884,12.0,2022-08-24
ORD001386,C01576,P00719,3.0,2023-03-24
ORD003133,C05259,P06432,18.0,2024-11-26
ORD007749,C08124,P00897,5.0,2022-02-25
ORD007801,C02523,P08972,13.0,2021-08-11
ORD003949,C05238,P01342,14.0,2022-11-09
ORD008404,C05759,P09630,6.0,2021-08-11
ORD007336,C06497,P06001,9.0,2024-03-07
ORD009457,C10342,P07110,6.0,2023-12-31
ORD004124,C08292,P10594,10.0,2024-12-08
ORD007037,C10428,P09144,16.0,2021-12-04
ORD000297,C10587,P00209,3.0,2021-12-14
ORD002307,C06801,P02157,15.0,2022-10-17
ORD001603,C07525,P05702,10.0,2024-07-04
ORD003839,C01770,P06053,7.0,2021-12-21
ORD006506,C00783,P05254,2.0,2021-08-31
ORD001504,C00481,P07549,16.0,2023-01-18
ORD008976,C05999,P08240,3.0,2023-03-07
ORD008814,C09344,P00591,15.0,2024-01-26
ORD001492,C08128,P04190,2.0,2023-02-19
ORD008053,C00725,P01453,1.0,2023-02-14
ORD008015,C08238,P02495,8.0,2022-06-11
ORD009017,C08640,P06050,12.0,2023-10-27
ORD010345,C09696,P06686,19.0,2021-07-13
ORD005490,C04543,P06172,3.0,2022-10-18
ORD004077,C10511,P01862,7.0,2021-11-15
ORD000054,C07596,P04081,1.0,2024-10-01
ORD002412,C04371,P10389,2.0,2022-07-14
ORD009952,C05901,P08751,7.0,2023-12-15
ORD010271,C04686,P07704,18.0,2022-01-07
ORD000669,C04865,P08105,3.0,2024-05-23
ORD000726,C10526,P06064,13.0,2022-09-19
ORD003707,C07913,P08738,4.0,2024-10-28
ORD009238,C01287,P10617,10.0,2023-11-13
ORD002125,C07446,P02099,5.0,2023-12-30
ORD001370,C10337,P07779,4.0,2023-02-10
ORD009078,C10093,P08490,16.0,2021-05-13
ORD009338,C01419,P07506,20.0,2022-08-25
ORD006110,C05737,P07915,19.0,2021-11-10
ORD004279,C04213,P04480,5.0,2023-06-07
ORD008850,C07624,P01611,5.0,2023-09-30
ORD001697,C03635,P03187,14.0,2021-09-04
ORD009290,C06282,P03515,20.0,2021-08-13
ORD007942,C07401,P01813,19.0,2021-10-05
ORD006728,C08046,P00657,16.0,2023-11-18
ORD008679,C06790,P05614,3.0,2024-03-14
ORD006815,C00798,P09004,15.0,2022-07-10
ORD003776,C03077,P08442,5.0,2023-06-14
ORD009922,C04190,P04264,17.0,2023-02-11
ORD002223,C06354,P04585,8.0,2022-09-28
ORD008430,C06504,P04097,19.0,2022-06-26
ORD004315,C02687,P10597,14.0,2023-06-16
ORD006291,C06811,P07946,2.0,2024-09-16
ORD008051,C01825,P06988,16.0,2023-04-06
ORD006469,C00997,P08719,7.0,2023-04-30
ORD000912,C05365,P02454,10.0,2022-07-20
ORD001655,C00446,P04101,13.0,2022-10-04
ORD004456,C04045,P07186,18.0,2021-01-30
ORD002724,C00310,P06383,4.0,2023-06-12
ORD009132,C05008,P05455,8.0,2022-03-24
ORD003363,C09775,P09892,9.0,2024-06-13
ORD008302,C01630,P04808,8.0,2022-09-22
ORD010248,C07759,P05734,2.0,2022-01-19
ORD007211,C10559,P03594,14.0,2023-04-09
ORD001564,C02495,P00937,5.0,2023-01-27
ORD000324,C01879,P00204,20.0,2022-06-15
ORD010560,C07852,P09793,18.0,2021-10-06
ORD002523,C01156,P04003,15.0,2022-04-26
ORD006677,C04266,P01143,12.0,2022-10-24
ORD006464,C00737,P05658,19.0,2024-04-11
ORD000650,C01454,P08882,9.0,2022-05-16
ORD003815,C07909,P06510,12.0,2022-02-09
ORD004380,C02151,P08715,20.0,2021-11-28
ORD004136,C02252,P03568,4.0,2023-01-06
ORD007218,C03830,P06783,3.0,2024-01-03
ORD007343,C00515,P01250,6.0,2023-12-24
ORD006675,C05885,P09823,18.0,2023-10-08
ORD002187,C00870,P02022,18.0,2021-05-22
ORD005172,C00274,P10612,7.0,2024-03-01
ORD009384,C00325,P08034,19.0,2023-05-14
ORD010683,C00232,P03943,4.0,2022-10-19
ORD001096,C08894,P09785,20.0,2022-07-20
ORD005234,C09352,P03101,4.0,2024-06-04
ORD008422,C06127,P00550,2.0,2024-03-20
ORD008988,C02617,P05342,10.0,2023-03-17
ORD009024,C03490,P06302,17.0,2021-12-10
ORD003049,C06727,P08540,20.0,2024-12-05
ORD007654,C00915,P09134,1.0,2022-12-30
ORD001996,C04192,P08365,17.0,2023-04-08
ORD002488,C07508,P03882,17.0,2023-11-11
ORD008551,C10159,P10137,19.0,2021-06-04
ORD004210,C00432,P00439,8.0,2023-12-27
ORD000765,C02505,P09098,9.0,2021-08-13
ORD009745,C07219,P08090,18.0,2023-10-22
ORD004163,C09447,P03125,13.0,2024-08-20
ORD003640,C09586,P09892,1.0,2021-06-28
ORD006929,C09636,P09270,13.0,2021-09-07
ORD001333,C07807,P00683,11.0,2021-02-27
ORD005807,C00394,P05722,3.0,2022-01-24
ORD000769,C05799,P06188,16.0,2022-09-05
ORD001808,C10580,P05491,14.0,2023-04-17
ORD004796,C04391,P09249,13.0,2021-03-01
ORD000646,C09950,P08109,9.0,2024-07-08
ORD002918,C00880,P05367,3.0,2021-07-07
ORD005866,C08992,P00298,9.0,2024-12-07
ORD007349,C08596,P06985,20.0,2023-05-08
ORD005416,C03378,P04381,9.0,2024-04-20
ORD007962,C07445,P09443,6.0,2021-04-23
ORD009398,C06221,P07837,1.0,2024-09-25
ORD010049,C08003,P00611,20.0,2021-04-06
ORD001035,C04925,P00186,7.0,2023-03-21
ORD005731,C10467,P08172,8.0,2022-08-14
ORD000433,C04850,P04902,17.0,2022-10-31
ORD003152,C07201,P00508,7.0,2024-03-20
ORD006404,C05594,P08889,2.0,2022-07-21
ORD002197,C08357,P07463,12.0,2022-07-20
ORD000266,C02287,P01645,19.0,2024-08-03
ORD009855,C05327,P03545,10.0,2023-11-14
ORD010690,C08382,P00800,4.0,2024-03-10
ORD004651,C02096,P05343,3.0,2022-06-28
ORD009721,C08526,P03281,18.0,2024-11-20
ORD008847,C02619,P03416,7.0,2021-07-12
ORD010299,C06634,P06047,15.0,2024-01-09
