product_id,product_name,category,price
P08661,Adidas Ultraboost,Footwear,83084.35
P02299,Children's Backpack,Accessories,9198.03
P02247,Football (Adidas),Sports,18505.3
P01467,Levi's 501 Jeans,Apparel,51214.12
P06824,Sunglasses (Ray-Ban),Fashion,51774.94
P02172,Men's Leather Wallet,Fashion,12840.48
P05917,Levi's 501 Jeans,Apparel,49898.96
P10721,Women's Handbag,Fashion,29817.43
P09005,USB-C Hub 7-in-1,Electronics,13266.33
P09175,Tefal Non-Stick Pan,Kitchen,24720.04
P01880,Indomie Noodles (Carton),Food & Beverage,8045.97
P00726,Blender (Binatone),Kitchen,29555.05
P02670,Ankara Fabric (5 yards),Fashion,13263.31
P06286,Multivitamin Tablets (60ct),Health,12126.95
P03670,Ankara Fabric (5 yards),Fashion,13441.15
P06086,Multivitamin Tablets (60ct),Health,10978.08
P05994,Perfume (Hugo Boss),Beauty,75580.99
P01514,Clarks Loafers,Footwear,49790.22
P07840,Nivea Body Lotion,Beauty,4419.73
P03983,Nestle Milo 900g,Food & Beverage,8721.12
P06553,LG 43-inch TV,Electronics,310248.49
P05866,Polo Ralph Lauren T-Shirt,Apparel,36101.58
P02130,Indomie Noodles (Carton),Food & Beverage,6999.33
P02570,Ankara Fabric (5 yards),Fashion,12364.83
P05502,HP Laptop 15,Electronics,395456.94
P00379,Electric Kettle,Kitchen,11988.02
P09823,Wristwatch (Casio),Fashion,43167.96
P02981,Golden Penny Semovita 5kg,Food & Beverage,4399.29
P04063,Timberland Boots,Footwear,91998.04
P03705,USB-C Hub 7-in-1,Electronics,16202.07
P08031,Golden Penny Semovita 5kg,Food & Beverage,4037.45
P07234,Ribena Blackcurrant 1L,Food & Beverage,3625.48
P00773,Wristwatch (Casio),Fashion,38048.68
P07298,Office Chair (Executive),Furniture,74804.26
P06293,Black Opal Foundation,Beauty,11989.35
P01289,Glucometer Kit,Health,30699.15
P09936,Multivitamin Tablets (60ct),Health,12940.21
P09591,Olay Regenerist Cream,Beauty,19436.97
P10575,Tefal Non-Stick Pan,Kitchen,24229.84
P08068,Zara Casual Shirt,Apparel,27901.53
P00580,Indomie Noodles (Carton),Food & Beverage,7625.41
P00016,Polo Ralph Lauren T-Shirt,Apparel,36243.64
P10722,Men's Leather Wallet,Fashion,12951.28
P10372,Men's Leather Wallet,Fashion,12847.23
P10522,Men's Leather Wallet,Fashion,15196.66
P08599,Children's Backpack,Accessories,9384.86
P10416,Polo Ralph Lauren T-Shirt,Apparel,32870.22
P10750,Samsung Galaxy A54,Electronics,329996.39
P07228,Microwave Oven,Kitchen,103723.76
P00156,Wireless Earbuds,Electronics,20451.65
P08523,Wristwatch (Casio),Fashion,39745.0
P10145,Yoga Mat,Sports,8092.97
P04688,First Aid Kit,Health,8562.64
P05082,Jollof Rice Seasoning Pack,Food & Beverage,2357.76
P06343,Black Opal Foundation,Beauty,14462.03
P06215,Adidas Running Shorts,Apparel,16449.41
P06974,Sunglasses (Ray-Ban),Fashion,54886.18
P02283,Nestle Milo 900g,Food & Beverage,8695.95
P04786,Multivitamin Tablets (60ct),Health,12351.94
P10436,Multivitamin Tablets (60ct),Health,11456.78
P02230,Indomie Noodles (Carton),Food & Beverage,7856.19
P03780,Indomie Noodles (Carton),Food & Beverage,6461.47
P08643,Black Opal Foundation,Beauty,12070.43
P10164,Clarks Loafers,Footwear,61778.84
P06126,Blender (Binatone),Kitchen,34114.75
P05156,Wireless Earbuds,Electronics,23200.92
P09879,Electric Kettle,Kitchen,14229.42
P06234,Ribena Blackcurrant 1L,Food & Beverage,2758.73
P02607,Portable Power Bank 20000mAh,Electronics,21039.54
P06368,Zara Casual Shirt,Apparel,32035.98
P03118,Zara Casual Shirt,Apparel,28762.59
P10712,Puma Training Shoes,Footwear,44185.4
P06685,Protein Powder 2kg,Health,31147.53
P06752,HP Laptop 15,Electronics,394407.98
P06414,Clarks Loafers,Footwear,62415.49
P04505,USB-C Hub 7-in-1,Electronics,15869.47
P05070,Ankara Fabric (5 yards),Fashion,13473.81
P00373,Wristwatch (Casio),Fashion,43157.76
P02214,Clarks Loafers,Footwear,52395.99
P08940,Nivea Body Lotion,Beauty,4914.35
P08542,Dove Shampoo 700ml,Beauty,6156.8
P04009,Bluetooth Speaker,Electronics,31609.63
P06940,Nivea Body Lotion,Beauty,4587.05
P04889,Glucometer Kit,Health,27547.79
P04835,Protein Powder 2kg,Health,34340.31
P05594,Perfume (Hugo Boss),Beauty,69118.2
P09325,Tefal Non-Stick Pan,Kitchen,27702.67
P05511,Adidas Ultraboost,Footwear,85273.41
P01920,Ankara Fabric (5 yards),Fashion,10501.08
P08520,Ankara Fabric (5 yards),Fashion,12901.48
P10128,Microwave Oven,Kitchen,91468.01
P03524,Sunglasses (Ray-Ban),Fashion,53408.66
P00643,Black Opal Foundation,Beauty,12322.82
P04541,Olay Regenerist Cream,Beauty,19581.9
P08869,Nike Tracksuit,Apparel,61699.52
P05372,Men's Leather Wallet,Fashion,13753.05
P01544,Perfume (Hugo Boss),Beauty,83941.33
P02152,HP Laptop 15,Electronics,388508.64
P05180,Indomie Noodles (Carton),Food & Beverage,8458.62
P03911,Adidas Ultraboost,Footwear,75886.51
P08996,Dumbbells Set 20kg,Sports,33651.7
P03169,Nike Tracksuit,Apparel,68139.45
P04805,USB-C Hub 7-in-1,Electronics,15600.5
P06682,Jollof Rice Seasoning Pack,Food & Beverage,2345.62
P03111,Adidas Ultraboost,Footwear,80691.34
P01196,Dumbbells Set 20kg,Sports,31220.41
P07408,Smart Watch,Electronics,82207.84
P10732,Jollof Rice Seasoning Pack,Food & Beverage,2874.98
P04365,Adidas Running Shorts,Apparel,16938.2
P07174,Sunglasses (Ray-Ban),Fashion,55949.22
P00646,Dumbbells Set 20kg,Sports,34858.43
P08123,Wristwatch (Casio),Fashion,41332.32
P10741,Olay Regenerist Cream,Beauty,18136.82
P09479,Electric Kettle,Kitchen,11717.56
P02666,Polo Ralph Lauren T-Shirt,Apparel,33031.51
P00105,USB-C Hub 7-in-1,Electronics,13376.54
P05323,Wristwatch (Casio),Fashion,44506.25
P05882,Jollof Rice Seasoning Pack,Food & Beverage,2298.85
P04974,Sunglasses (Ray-Ban),Fashion,54509.1
P01132,Jollof Rice Seasoning Pack,Food & Beverage,2784.92
P01848,Office Chair (Executive),Furniture,82335.92
P03508,Smart Watch,Electronics,76967.57
P08847,Football (Adidas),Sports,
P06542,Dove Shampoo 700ml,Beauty,6454.17
P02656,Wireless Earbuds,Electronics,23411.1
P02260,Nike Air Max,Footwear,73324.29
P05089,Glucometer Kit,Health,
P04302,HP Laptop 15,Electronics,413198.48
P07285,Protein Powder 2kg,Health,38552.47
P09674,Sunglasses (Ray-Ban),Fashion,49281.5
P01902,HP Laptop 15,Electronics,477388.73
P00691,Olay Regenerist Cream,Beauty,16823.21
P08712,Puma Training Shoes,Footwear,50400.63
P04600,Samsung Galaxy A54,Electronics,315315.1
P10487,Blood Pressure Monitor,Health,43288.12
P05332,Jollof Rice Seasoning Pack,Food & Beverage,2153.84
P10127,Pressure Cooker 5L,Kitchen,35229.26
P04497,Football (Adidas),Sports,18533.48
P06389,Glucometer Kit,Health,24325.88
P09498,Office Chair (Executive),Furniture,77867.96
P01014,Clarks Loafers,Footwear,46887.53
P02321,Women's Handbag,Fashion,25296.54
P02563,Timberland Boots,Footwear,81400.76
P02032,Jollof Rice Seasoning Pack,Food & Beverage,2765.05
P02093,Black Opal Foundation,Beauty,13279.5
P05049,Children's Backpack,Accessories,9757.73
P02836,Multivitamin Tablets (60ct),Health,11844.8
P06218,Zara Casual Shirt,Apparel,25933.83
P03732,Jollof Rice Seasoning Pack,Food & Beverage,2484.11
P07552,HP Laptop 15,Electronics,431142.69
P03229,Electric Kettle,Kitchen,11225.95
P02384,Ribena Blackcurrant 1L,Food & Beverage,3137.49
P07164,Clarks Loafers,Footwear,51029.39
P07018,Zara Casual Shirt,Apparel,24173.51
P07551,iPhone 14 Pro,Electronics,954552.49
P06296,Dumbbells Set 20kg,Sports,36247.23
P05765,Adidas Running Shorts,Apparel,15363.17
P02999,Children's Backpack,Accessories,8641.12
P06713,Timberland Boots,Footwear,95847.62
P01396,Dumbbells Set 20kg,Sports,33602.8
P04499,Children's Backpack,Accessories,10446.24
P04859,Bluetooth Speaker,Electronics,37643.13
P07725,Tefal Non-Stick Pan,Kitchen,25666.07
P03094,Perfume (Hugo Boss),Beauty,69529.39
P06781,Golden Penny Semovita 5kg,Food & Beverage,4826.97
P07233,Nestle Milo 900g,Food & Beverage,8209.09
P09571,Women's Handbag,Fashion,24153.15
P06763,Timberland Boots,Footwear,107842.75
P09584,Ribena Blackcurrant 1L,Food & Beverage,3453.39
P07443,Black Opal Foundation,Beauty,15332.0
P04903,LG 43-inch TV,Electronics,311512.32
P10058,Smart Watch,Electronics,70405.42
P05900,Samsung Galaxy A54,Electronics,293168.75
P06699,Children's Backpack,Accessories,10014.51
P01815,Adidas Running Shorts,Apparel,18944.94
P00066,Polo Ralph Lauren T-Shirt,Apparel,31610.15
P09601,iPhone 14 Pro,Electronics,779734.63
P10449,Children's Backpack,Accessories,10532.72
P02364,Clarks Loafers,Footwear,60067.56
P09433,Nestle Milo 900g,Food & Beverage,8499.88
P01238,First Aid Kit,Health,8179.52
P06770,Ankara Fabric (5 yards),Fashion,13629.83
P08683,Nestle Milo 900g,Food & Beverage,7747.73
P08056,Wireless Earbuds,Electronics,22472.82
P01700,Samsung Galaxy A54,Electronics,294240.76
P01024,Sunglasses (Ray-Ban),Fashion,51612.99
P10136,Multivitamin Tablets (60ct),Health,10332.95
P01193,Black Opal Foundation,Beauty,14265.22
P08179,Electric Kettle,Kitchen,11795.97
P06333,Nestle Milo 900g,Food & Beverage,9478.51
P02378,Microwave Oven,Kitchen,107773.73
P03276,Blender (Binatone),Kitchen,32219.26
P05237,Blood Pressure Monitor,Health,51700.26
P00426,Blender (Binatone),Kitchen,36305.92
P01565,Adidas Running Shorts,Apparel,19418.1
P02850,Samsung Galaxy A54,Electronics,314249.9
P08550,Samsung Galaxy A54,Electronics,284985.95
P00205,USB-C Hub 7-in-1,Electronics,16851.13
P03458,Smart Watch,Electronics,79687.96
P03635,Protein Powder 2kg,Health,36932.55
P09585,Protein Powder 2kg,Health,31638.8
P05800,Samsung Galaxy A54,Electronics,274582.34
P06253,LG 43-inch TV,Electronics,275928.85
P06352,HP Laptop 15,Electronics,418415.2
P00600,Samsung Galaxy A54,Electronics,359999.87
P00025,Tefal Non-Stick Pan,Kitchen,26114.84
P03140,Nivea Body Lotion,Beauty,4982.87
P02905,USB-C Hub 7-in-1,Electronics,15466.28
P07126,Blender (Binatone),Kitchen,32238.24
P00090,Nivea Body Lotion,Beauty,3843.3
P06939,Glucometer Kit,Health,25625.07
P00476,Blender (Binatone),Kitchen,35122.26
P07607,Portable Power Bank 20000mAh,Electronics,17541.66
P10319,Nike Tracksuit,Apparel,64976.46
P09547,Football (Adidas),Sports,17536.22
P01036,Multivitamin Tablets (60ct),Health,13026.95
P07827,Pressure Cooker 5L,Kitchen,41759.08
P06521,Women's Handbag,Fashion,30769.88
P05964,Clarks Loafers,Footwear,48213.36
P02528,Microwave Oven,Kitchen,106413.08
P04529,Electric Kettle,Kitchen,14329.81
P04760,Nike Air Max,Footwear,66746.44
P07632,Jollof Rice Seasoning Pack,Food & Beverage,2440.94
P00352,HP Laptop 15,Electronics,459031.62
P04787,Blood Pressure Monitor,Health,47290.74
P10528,Microwave Oven,Kitchen,94855.59
P10008,Smart Watch,Electronics,69355.58
P00982,Jollof Rice Seasoning Pack,Food & Beverage,2148.18
P00839,Glucometer Kit,Health,25835.96
P10209,Bluetooth Speaker,Electronics,35295.71
P02807,Portable Power Bank 20000mAh,Electronics,16790.07
P01097,Football (Adidas),Sports,15980.05
P08920,Ankara Fabric (5 yards),Fashion,13270.31
P08365,Adidas Running Shorts,Apparel,16241.02
P00074,Sunglasses (Ray-Ban),Fashion,61356.68
P00628,Microwave Oven,Kitchen,83114.46
P04724,Sunglasses (Ray-Ban),Fashion,58737.17
P00939,Glucometer Kit,Health,31984.72
P01924,Sunglasses (Ray-Ban),Fashion,56541.26
P07259,Bluetooth Speaker,Electronics,39765.82
P09050,Samsung Galaxy A54,Electronics,327318.27
P09806,Wireless Earbuds,Electronics,24125.04
P00526,Blender (Binatone),Kitchen,33730.71
P08894,Perfume (Hugo Boss),Beauty,75407.19
P02606,Wireless Earbuds,Electronics,23868.08
P06369,Nike Tracksuit,Apparel,66657.85
P06011,Adidas Ultraboost,Footwear,86902.62
P02906,Wireless Earbuds,Electronics,24855.7
P01085,Protein Powder 2kg,Health,37801.08
P03098,Office Chair (Executive),Furniture,89295.01
P08693,Black Opal Foundation,Beauty,14515.65
P10368,Zara Casual Shirt,Apparel,30141.81
P02313,Timberland Boots,Footwear,105621.49
P05130,Indomie Noodles (Carton),Food & Beverage,8603.46
P10379,Electric Kettle,Kitchen,13097.28
P06703,LG 43-inch TV,Electronics,321108.02
P02163,Timberland Boots,Footwear,104579.01
P07187,Blood Pressure Monitor,Health,51009.56
P02117,Levi's 501 Jeans,Apparel,43238.71
P08773,Wristwatch (Casio),Fashion,38575.44
P03894,Perfume (Hugo Boss),Beauty,80480.65
P04916,Polo Ralph Lauren T-Shirt,Apparel,29292.11
P06979,Electric Kettle,Kitchen,11872.34
P06018,Zara Casual Shirt,Apparel,25834.71
P09136,Multivitamin Tablets (60ct),Health,12945.06
P03578,Microwave Oven,Kitchen,103368.95
P01237,Blood Pressure Monitor,Health,44210.63
P04809,Bluetooth Speaker,Electronics,33687.49
P07420,Ankara Fabric (5 yards),Fashion,11039.3
P08878,Microwave Oven,Kitchen,97970.14
P08494,Perfume (Hugo Boss),Beauty,78605.7
P04569,Nike Tracksuit,Apparel,70872.45
P09391,Olay Regenerist Cream,Beauty,18811.51
P04830,Indomie Noodles (Carton),Food & Beverage,6972.83
P01969,Nike Tracksuit,Apparel,52872.21
P05667,Levi's 501 Jeans,Apparel,39054.5
P05708,Smart Watch,Electronics,70113.3
P08143,Black Opal Foundation,Beauty,12176.83
P05572,Men's Leather Wallet,Fashion,12768.04
P04427,Pressure Cooker 5L,Kitchen,38654.87
P06791,Olay Regenerist Cream,Beauty,18579.12
P00313,Timberland Boots,Footwear,99978.56
P07059,Bluetooth Speaker,Electronics,31508.54
P07742,Dove Shampoo 700ml,Beauty,6856.1
P08202,HP Laptop 15,Electronics,424465.37
P08024,Sunglasses (Ray-Ban),Fashion,56084.92
P02808,Smart Watch,Electronics,72665.4
P06821,Women's Handbag,Fashion,30869.24
P01617,Levi's 501 Jeans,Apparel,44921.7
P09152,HP Laptop 15,Electronics,424989.19
P02782,Jollof Rice Seasoning Pack,Food & Beverage,2261.64
P06961,Adidas Ultraboost,Footwear,73907.4
P02795,Yoga Mat,Sports,7718.67
P00257,Portable Power Bank 20000mAh,Electronics,17157.2
P04738,First Aid Kit,Health,8492.69
P10541,Olay Regenerist Cream,Beauty,16858.28
P01922,Men's Leather Wallet,Fashion,13684.57
P02816,Polo Ralph Lauren T-Shirt,Apparel,31202.33
P00110,Nike Air Max,Footwear,64588.71
P08865,Adidas Running Shorts,Apparel,18103.38
P09764,Clarks Loafers,Footwear,55467.86
P07176,Blender (Binatone),Kitchen,28796.98
P10204,Canon DSLR Camera,Electronics,629537.02
P01090,Nivea Body Lotion,Beauty,4608.44
P04632,Jollof Rice Seasoning Pack,Food & Beverage,2257.47
P07724,Sunglasses (Ray-Ban),Fashion,48537.74
P00718,Zara Casual Shirt,Apparel,31168.92
P04280,Indomie Noodles (Carton),Food & Beverage,8460.63
P06779,Electric Kettle,Kitchen,12061.0
P10706,Wireless Earbuds,Electronics,22525.66
P04854,Canon DSLR Camera,Electronics,586229.37
P02744,Perfume (Hugo Boss),Beauty,65961.08
P03473,Wristwatch (Casio),Fashion,34775.89
P10743,Black Opal Foundation,Beauty,14936.65
P03593,Black Opal Foundation,Beauty,15393.43
P06610,Nike Air Max,Footwear,66044.05
P03752,HP Laptop 15,Electronics,498530.82
P03500,Samsung Galaxy A54,Electronics,311085.63
P05744,Perfume (Hugo Boss),Beauty,69176.26
P10688,First Aid Kit,Health,7230.04
P05949,Children's Backpack,Accessories,8293.32
P02532,Jollof Rice Seasoning Pack,Food & Beverage,2623.18
P10307,Portable Power Bank 20000mAh,Electronics,17580.43
P07015,Adidas Running Shorts,Apparel,15593.17
P03006,Wireless Earbuds,Electronics,22108.87
P05413,Timberland Boots,Footwear,87749.49
P05264,Clarks Loafers,Footwear,54216.39
P07178,Microwave Oven,Kitchen,93378.77
P03210,Nike Air Max,Footwear,74148.35
P09959,Bluetooth Speaker,Electronics,34180.36
P05326,Blender (Binatone),Kitchen,28547.27
P10208,Smart Watch,Electronics,64417.91
P06586,Multivitamin Tablets (60ct),Health,11046.79
P01111,Adidas Ultraboost,Footwear,86524.95
P03397,Football (Adidas),Sports,20239.37
P04380,Indomie Noodles (Carton),Food & Beverage,8589.52
P01837,Blood Pressure Monitor,Health,43369.04
P10557,Portable Power Bank 20000mAh,Electronics,18477.68
P09808,Smart Watch,Electronics,80933.69
P04510,Nike Air Max,Footwear,56068.58
P03015,Adidas Running Shorts,Apparel,
P09503,LG 43-inch TV,Electronics,250124.72
P04928,Microwave Oven,Kitchen,101072.49
P03060,Nike Air Max,Footwear,73286.61
P01137,Blood Pressure Monitor,Health,45078.36
P09027,Pressure Cooker 5L,Kitchen,38808.38
P09852,HP Laptop 15,Electronics,450549.23
P04670,Ankara Fabric (5 yards),Fashion,10872.45
P06297,Football (Adidas),Sports,20564.21
P07787,Blood Pressure Monitor,Health,51543.79
P04957,Portable Power Bank 20000mAh,Electronics,17141.06
P06337,Blood Pressure Monitor,Health,50362.89
P07478,Microwave Oven,Kitchen,103687.13
P09630,Indomie Noodles (Carton),Food & Beverage,7890.87
P07076,Blender (Binatone),Kitchen,31998.71
P05124,Sunglasses (Ray-Ban),Fashion,53653.2
P03529,Electric Kettle,Kitchen,12404.03
P00367,Levi's 501 Jeans,Apparel,43020.47
P02552,HP Laptop 15,Electronics,460821.31
P00130,Indomie Noodles (Carton),Food & Beverage,7983.42
P09472,Men's Leather Wallet,Fashion,
P05258,Smart Watch,Electronics,68785.32
P02724,Sunglasses (Ray-Ban),Fashion,59904.95
P00388,First Aid Kit,Health,7437.9
P03231,Golden Penny Semovita 5kg,Food & Beverage,4800.33
P04010,Nike Air Max,Footwear,56516.7
P10290,Nivea Body Lotion,Beauty,4797.84
P10603,LG 43-inch TV,Electronics,319522.95
P01334,Ribena Blackcurrant 1L,Food & Beverage,3414.4
P08067,Levi's 501 Jeans,Apparel,48347.37
P10102,HP Laptop 15,Electronics,411215.43
P01279,Electric Kettle,Kitchen,12970.52
P06399,Children's Backpack,Accessories,10510.18
P00021,Women's Handbag,Fashion,32032.2
P02288,First Aid Kit,Health,7695.71
P09196,Dumbbells Set 20kg,Sports,32074.77
P08564,Clarks Loafers,Footwear,56275.03
P02657,Portable Power Bank 20000mAh,Electronics,17426.98
P00425,Tefal Non-Stick Pan,Kitchen,25338.11
P06394,Perfume (Hugo Boss),Beauty,65438.78
P08290,Nivea Body Lotion,Beauty,4663.33
P04255,USB-C Hub 7-in-1,Electronics,15479.44
P05933,Nestle Milo 900g,Food & Beverage,7548.22
P09931,Golden Penny Semovita 5kg,Food & Beverage,4407.86
P07852,HP Laptop 15,Electronics,454284.49
P08646,Dumbbells Set 20kg,Sports,31356.2
P04015,Adidas Running Shorts,Apparel,19204.78
P08866,Polo Ralph Lauren T-Shirt,Apparel,36647.2
P03621,Women's Handbag,Fashion,24938.0
P05280,Indomie Noodles (Carton),Food & Beverage,6707.28
P06270,Ankara Fabric (5 yards),Fashion,12445.59
P06195,Yoga Mat,Sports,9121.58
P00557,Portable Power Bank 20000mAh,Electronics,20079.73
P02963,Timberland Boots,Footwear,86459.45
P09719,Nike Tracksuit,Apparel,55750.66
P01851,iPhone 14 Pro,Electronics,763658.07
P02776,Blender (Binatone),Kitchen,30474.97
P03158,Smart Watch,Electronics,74017.11
P08801,iPhone 14 Pro,Electronics,837965.32
P04646,Dumbbells Set 20kg,Sports,36104.66
P01125,Tefal Non-Stick Pan,Kitchen,26643.57
P00111,Adidas Ultraboost,Footwear,72005.13
P07535,Protein Powder 2kg,Health,31464.07
P01011,Adidas Ultraboost,Footwear,84845.1
P02966,Polo Ralph Lauren T-Shirt,Apparel,35775.14
P06472,Men's Leather Wallet,Fashion,13820.88
P05168,Zara Casual Shirt,Apparel,29883.93
P05216,Polo Ralph Lauren T-Shirt,Apparel,34279.33
P04457,Portable Power Bank 20000mAh,Electronics,18141.16
P04675,Tefal Non-Stick Pan,Kitchen,24834.1
P04747,Football (Adidas),Sports,16797.9
P03101,iPhone 14 Pro,Electronics,934427.79
P05291,Olay Regenerist Cream,Beauty,19433.89
P02048,Office Chair (Executive),Furniture,96980.97
P03256,Wireless Earbuds,Electronics,21592.6
P05181,Golden Penny Semovita 5kg,Food & Beverage,4448.7
P00358,Smart Watch,Electronics,83269.51
P02416,Polo Ralph Lauren T-Shirt,Apparel,35874.37
P02720,Ankara Fabric (5 yards),Fashion,13072.5
P03908,Smart Watch,Electronics,67423.28
P04222,Men's Leather Wallet,Fashion,14163.76
P03579,Electric Kettle,Kitchen,11076.06
P03459,Bluetooth Speaker,Electronics,35371.28
P01453,LG 43-inch TV,Electronics,303739.47
P04003,LG 43-inch TV,Electronics,310364.25
P04557,Portable Power Bank 20000mAh,Electronics,20969.05
P02102,HP Laptop 15,Electronics,516924.61
P08029,Electric Kettle,Kitchen,12928.87
P03131,Golden Penny Semovita 5kg,Food & Beverage,4570.69
P07676,Blender (Binatone),Kitchen,33042.66
P02398,Office Chair (Executive),Furniture,82885.04
P04089,Glucometer Kit,Health,30279.64
P08447,Football (Adidas),Sports,19590.72
P10459,Bluetooth Speaker,Electronics,37176.4
P04947,Football (Adidas),Sports,15495.98
P01389,Glucometer Kit,Health,25529.23
P05811,Adidas Ultraboost,Footwear,69403.5
P03261,Adidas Ultraboost,Footwear,86897.31
P03762,Puma Training Shoes,Footwear,49831.88
P07240,Nivea Body Lotion,Beauty,4806.13
P10579,Electric Kettle,Kitchen,11637.04
P00089,Glucometer Kit,Health,24724.3
P05060,Nike Air Max,Footwear,62495.56
P02745,Yoga Mat,Sports,9473.18
P07769,Nike Tracksuit,Apparel,58731.96
P09205,USB-C Hub 7-in-1,Electronics,15483.57
P06186,Multivitamin Tablets (60ct),Health,13586.4
P06907,Portable Power Bank 20000mAh,Electronics,19416.62
P00468,Zara Casual Shirt,Apparel,31307.75
P08664,Clarks Loafers,Footwear,51737.96
P10129,Electric Kettle,Kitchen,13602.0
P02062,Puma Training Shoes,Footwear,41926.08
P09910,Nike Air Max,Footwear,63968.02
P03969,Nike Tracksuit,Apparel,71228.46
P01879,Electric Kettle,Kitchen,10700.58
P10113,Timberland Boots,Footwear,88707.67
P06789,Glucometer Kit,Health,26832.29
P06299,Children's Backpack,Accessories,8574.1
P04086,Multivitamin Tablets (60ct),Health,13717.8
P10790,Nivea Body Lotion,Beauty,5070.3
P05999,Children's Backpack,Accessories,10540.97
P04653,LG 43-inch TV,Electronics,268936.22
P02183,Nestle Milo 900g,Food & Beverage,9453.16
P00131,Golden Penny Semovita 5kg,Food & Beverage,4706.03
P05199,Children's Backpack,Accessories,9130.58
P00616,Polo Ralph Lauren T-Shirt,Apparel,33290.85
P02470,Ankara Fabric (5 yards),Fashion,10995.81
P06971,Women's Handbag,Fashion,29888.2
P09314,Clarks Loafers,Footwear,57884.15
P01543,Black Opal Foundation,Beauty,15995.42
P04587,Blood Pressure Monitor,Health,41654.11
P03527,Pressure Cooker 5L,Kitchen,41476.02
P07788,First Aid Kit,Health,7952.94
P02709,Bluetooth Speaker,Electronics,37534.47
P00642,Dove Shampoo 700ml,Beauty,5656.83
P08428,Microwave Oven,Kitchen,83464.59
P01149,Children's Backpack,Accessories,8426.11
P07338,First Aid Kit,Health,8406.28
P10788,First Aid Kit,Health,7792.36
P06997,Football (Adidas),Sports,19402.63
P08377,Pressure Cooker 5L,Kitchen,43022.5
P08088,First Aid Kit,Health,9764.04
P07794,Perfume (Hugo Boss),Beauty,80252.4
P10021,Women's Handbag,Fashion,26073.88
P04065,Adidas Running Shorts,Apparel,16902.29
P10306,Wireless Earbuds,Electronics,19267.26
P05566,Polo Ralph Lauren T-Shirt,Apparel,28092.49
P07452,HP Laptop 15,Electronics,517371.5
P08483,Nestle Milo 900g,Food & Beverage,7782.37
P08305,USB-C Hub 7-in-1,Electronics,17078.91
P08686,Multivitamin Tablets (60ct),Health,13390.62
P09925,Tefal Non-Stick Pan,Kitchen,24155.52
P07665,Adidas Running Shorts,Apparel,19971.96
P07907,Portable Power Bank 20000mAh,Electronics,16562.76
P04294,Perfume (Hugo Boss),Beauty,81518.9
P05236,Multivitamin Tablets (60ct),Health,10559.9
P04249,Children's Backpack,Accessories,8522.39
P05171,Women's Handbag,Fashion,26322.88
P01044,Perfume (Hugo Boss),Beauty,73471.14
P00051,iPhone 14 Pro,Electronics,882188.56
P00506,Wireless Earbuds,Electronics,20692.83
P02691,Olay Regenerist Cream,Beauty,17833.29
P01741,Olay Regenerist Cream,Beauty,19543.05
P05461,Adidas Ultraboost,Footwear,69712.02
P00909,Bluetooth Speaker,Electronics,32642.32
P09130,Indomie Noodles (Carton),Food & Beverage,6487.37
P00905,USB-C Hub 7-in-1,Electronics,16777.76
P02652,HP Laptop 15,Electronics,452940.2
P04260,Nike Air Max,Footwear,56272.26
P03174,Sunglasses (Ray-Ban),Fashion,54217.32
P08786,Multivitamin Tablets (60ct),Health,10641.14
P04204,Canon DSLR Camera,Electronics,623778.81
P07606,Wireless Earbuds,Electronics,24420.43
P06269,Nike Tracksuit,Apparel,65834.61
P05965,Adidas Running Shorts,Apparel,19209.06
P10220,Ankara Fabric (5 yards),Fashion,11411.61
P09013,Timberland Boots,Footwear,87279.78
P02663,Timberland Boots,Footwear,85151.58
P00921,Women's Handbag,Fashion,29729.17
P05925,Tefal Non-Stick Pan,Kitchen,24855.85
P02078,Microwave Oven,Kitchen,105128.11
P00967,Levi's 501 Jeans,Apparel,42315.31
P08892,Dove Shampoo 700ml,Beauty,5913.31
P02965,Adidas Running Shorts,Apparel,20296.93
P00042,Dove Shampoo 700ml,Beauty,5299.09
P03539,Glucometer Kit,Health,26750.09
P10739,Glucometer Kit,Health,26129.57
P02971,Women's Handbag,Fashion,26391.25
P05288,First Aid Kit,Health,8453.07
P08618,Zara Casual Shirt,Apparel,31828.61
P03741,Olay Regenerist Cream,Beauty,19822.82
P04943,Black Opal Foundation,Beauty,14359.08
P02585,Protein Powder 2kg,Health,35814.82
P07422,Men's Leather Wallet,Fashion,17126.34
P08637,Blood Pressure Monitor,Health,51329.33
P00817,Levi's 501 Jeans,Apparel,50735.59
P10179,Electric Kettle,Kitchen,12645.55
P01662,Puma Training Shoes,Footwear,40912.09
P08000,Samsung Galaxy A54,Electronics,310287.03
P03221,Women's Handbag,Fashion,29412.21
P07141,Olay Regenerist Cream,Beauty,20114.91
P03480,Indomie Noodles (Carton),Food & Beverage,7964.2
P08657,Portable Power Bank 20000mAh,Electronics,17897.92
P06499,Children's Backpack,Accessories,8364.6
P00249,Children's Backpack,Accessories,9796.89
P03815,Adidas Running Shorts,Apparel,16165.71
P05671,Women's Handbag,Fashion,31202.98
P07919,Nike Tracksuit,Apparel,65937.45
P05478,Microwave Oven,Kitchen,97461.1
P08952,HP Laptop 15,Electronics,457867.24
P04803,LG 43-inch TV,Electronics,258750.28
P03433,Nestle Milo 900g,Food & Beverage,7971.19
P05079,Electric Kettle,Kitchen,13801.9
P10118,Zara Casual Shirt,Apparel,31641.53
